petition_id,should,their,people,government,there,would,being,which,children,public,british,these,other,years,health,allow,referendum,after,change,those
58242807-3519-4fcd-8a08-69607d90128a,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
7001c82f-590c-4b20-af35-69fb71d952e0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b55748fb-2603-498d-a80a-5fef905a8bba,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
c0c45bc2-007f-4bf2-91d1-36df29be059f,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9097bbb2-c250-4fc4-9eed-494c70883561,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
171df388-675b-4da7-9395-6cf1e513871a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
f100467c-66d0-41d6-a145-9820efbad4fe,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eccfc7f5-b390-482e-9fa0-44aa6ee1e424,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
9bda0ade-6760-4558-9d2c-7d2585454414,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0
0335b0a0-8fb0-4878-90e8-d2e7b25931af,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17cab757-6a6e-476b-b04e-7ee9f810b092,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3aeb1719-93cd-405a-abc4-dee04fa8caa1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e3644467-8dbf-46a6-ae95-41405d225c4d,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad60f496-a7c5-40ab-acd6-6e98ce3dcd47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9ce0525e-01d1-4b22-82f9-22f17ba435ff,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0e61d88b-365c-4fd1-bee6-68e0ed2a2f82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3dd926e8-860e-4e4e-b467-c8d50bc80506,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2969c29b-5f61-49fd-8494-98799455e602,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04a5fbc1-62e3-4af9-b309-daa6c00f5397,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
dbb16220-7109-4d10-b6f9-70babdbe6be1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
a8447c1d-4d2e-4a60-a5df-d7c525ec5f4b,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
710beb05-81b6-4a96-9ced-97a275bfd24b,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
203018e8-0c44-4d98-a7a4-34227bf677f6,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8760fe30-15d9-4fcb-83e1-4a4e537c2f89,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ac71bd9e-92a0-4101-8552-a4db7a73a67f,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7ffc4e99-15de-4e28-bbb7-0dcce1b0fc70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0b28841d-7921-448d-af25-47a146742ba1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1006dcc1-a862-4845-8eca-cfbd90b52454,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356a1783-0c65-4b8b-a048-fc0073edc28b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
f1bce8c3-7fc9-4de6-bda1-e44400e6ca9f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4c0b046b-19c1-492a-9003-1e4ec9b12e9c,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6b6dad7a-3add-4105-a072-05139702b934,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ead44b79-6a3d-4153-87b8-127cea78cbd3,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0
ab3c4a36-6b46-4e33-9f4e-791a709cc75b,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1d37bfdd-4450-4f86-a3ed-f3ecbf3ab9fa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d2b63671-6cb4-4cfe-84cd-1fb813cd09fd,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68622c47-bad4-4e93-afb8-7796594d46b4,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ef853460-de2c-4a64-92f7-fa443a692d67,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
d9d1f806-d202-423a-ad73-085cbade56fd,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9c0681df-34af-4b83-b951-9860e09f0d3a,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
83eef3ea-7ef8-4751-9978-7931ec765cf9,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
a09066e3-5761-462d-ad48-8ef8bcf58fc7,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
cddd2f33-4282-4e36-93df-113341454a01,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
83459cda-196d-4f10-a3e9-df62d0bd2468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cbdfe123-70eb-4129-b42d-581e239c94d5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
a0259ff8-1dea-4723-a0f3-364b47da40a4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8bbca489-8179-4868-b59c-45e560dbe9e2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5f584293-6d34-402b-a6a1-a796b7d3dd29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2f88f1dc-896c-4dae-9051-14942ffccfff,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
f9036bd0-322d-4efe-b689-4cda72b527aa,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2ae4a181-ddfa-4fba-913a-8629204ca0f2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6f0d7122-ea7d-4beb-adaf-141c87c3f6ef,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
98537a6c-c561-4d4e-841c-30da3442e281,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b844dac1-8690-47be-83d6-e7e13b8b870d,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243e0128-aa58-4bc4-b609-1efb4e3fd396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e41151fd-7ab3-45e1-b757-2acfe6baf627,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857cddc5-2e1f-4ddb-b263-71c964335e42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b9991d83-8d6c-4c35-ba96-d7bbf68621ce,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
c5683f34-bbe6-465a-9163-505ed95f4f79,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
bf5bc1bc-0f0b-4ffe-8a21-4094bde880f4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
f4952624-a6a2-4c18-bf68-2418a3686273,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
cbef6a1f-e070-4264-a907-334cc87dc730,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
dfe5671b-a66f-430b-ae11-17e6827ee73b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f8492a7b-f847-47d0-a238-765a53d1ce4d,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
8c9ca303-9f13-4a00-8c0c-59b2cfbcba7c,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90cca8a8-3e9e-4c80-9f5f-561408788712,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
fa4f2fab-eaeb-4be5-b474-30506c7ef228,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
d171ed4d-2120-4776-bd20-06181280909f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
a0f649ad-fa76-4301-91c0-3202b4b671b6,1,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
f2fd52c3-9d92-4a31-ac6f-0f2b60c8b73f,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8917979a-e481-4383-902b-ad0db632f9f3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
50eb4a5c-d841-4e67-9d69-7aa96f835e08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e56fbda5-a403-4e09-be3b-fb144518af20,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
f307bfad-fa58-4ef3-8791-27c020970866,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bd91ccb7-d3e8-45b7-954a-179c566d007d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
b4042a01-7fa0-467b-898a-caf906ad58ca,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f0521986-c8a0-40e6-b4a7-18d9ad9c99e2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
93d64d95-6dbd-46aa-8eac-92fa48260e91,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
654d384b-44c0-48d8-8809-e8558554bbd4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cf3b88d1-07e2-4987-a713-6b2c05f2da49,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ff002fdf-0dee-4d56-931b-a4ae01efc78e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472219e5-0481-4747-b0ee-66b2599a120b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18b90fa0-b715-4c81-ba92-7d6227d49e82,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
82464f9e-ff07-49a5-8093-cc1a6a4cce14,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1444088a-71b1-4e40-9a49-d1e370966c0c,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
bc20941e-dcb1-4d96-af16-af0b0319f612,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
96a2e89f-f522-4d5e-9ccb-3118074627ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c7762437-a6ce-4228-9fe2-97d17f984561,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29216112-22b8-4c78-9389-2170aef9091c,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0
1915c1fc-403d-49a7-a5ce-af6cb7bb3b6f,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0567aee4-a22d-41b9-ab0a-cff22b7bb7bd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75b8a4a2-d776-4f54-b720-ed11aef7c5fd,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
1c83fe5e-9172-49fc-8242-f2a16f64e0f2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a670810-5420-478d-859d-53150f768f79,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5244bc3d-f87e-4ed6-85e1-08a36fa28f7d,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8a8c3ed9-b46e-4807-9b28-a846c3a22bea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a04c2f9d-bfe7-42c7-b0d6-1e696c38cb4a,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
856c5aa7-6c1a-418f-b4d7-9563cfc9e217,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
ea0a21f0-6f6f-4e2d-9ab3-4dee44be70ba,0,1,0,0,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0
927339f2-09b0-47e3-ac61-59928ac122ca,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1d414378-93ad-41ba-9257-74c52db34cf5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
b672473f-c386-461f-9438-e619d6be77d4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
69e9ebe9-2457-4dbd-8a71-63f4fa319314,0,1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
a1f2820a-a35c-49bd-8a32-eab35f37c1a7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36e0ac94-f6b4-40e3-8b7e-b0a9ad16c958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4091fc31-bd23-4391-95bd-aaf5c7bbde71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9b47e158-ea2b-4432-b2a9-208dbaa488df,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46ac4356-fbbb-428a-b818-fcf551435d10,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
810cce69-7948-4256-884e-f11ca6224c7f,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
181c6555-0679-4ca6-a67f-9a99c5f0b72f,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52383ec4-a1b6-4a08-b967-97dd3fbb4e37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
be3a501e-6435-4986-9907-c330930e33ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9b637f82-86b3-4710-8a08-90dc9d7b1f67,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9dd90cdc-55ec-4bbf-926f-85a3de2431f3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
af522bd1-bbb7-4e7f-a0b6-f3e0f82a3f7c,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d162cf42-e206-4df6-b971-0451b9eecfce,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2ca7c7a4-aa3d-45d7-a59f-f389a40d87fb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9c8034cb-5883-4c04-b72f-fde4cb3316f4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bbe2a537-e3ec-46a1-b8c5-1329aa3143c9,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
036e4842-f7b3-4847-8aed-ebd7d01a8354,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0
79a8bc1a-4c05-4308-932b-11ba033043fe,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4128338c-ad98-4b43-a2de-4b826e91e25e,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
c9c86b14-ff61-46cb-8e89-13f136918d38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
efd13847-b1c3-4ba0-8b23-39986eb2e225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
79e9dc61-d928-4fdd-ab32-cc193dd655d5,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8cdf31bb-b0ac-4ebb-afa9-74990575294a,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52ac8c87-ba08-47fb-8adb-27389c9a757f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581d368d-251e-47c8-99c4-131beb76446b,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6431815b-00ab-4527-890d-41d31a6c1f98,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
5e287252-dd99-4bba-b4f5-193dc29f4896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8a119d6f-1d3c-4959-b240-b6cd0df180bc,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7e66b815-64ac-4f50-8cf7-ee167faacaa9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bf750ddc-6e50-476e-9bc9-1351f746d6a5,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
01ddb1b9-53ae-4714-85d9-d0296634749f,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9cbd8472-b312-4ea5-a005-f37cf5363544,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b5037b0b-55a5-4226-9488-596451914b34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
c6177d78-a8a3-4efd-af18-7eedc33fdb19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8729dcbc-911a-4af5-9c5b-8a8b8d16b3e9,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76892070-e4f5-4895-a33c-5b23c7461326,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e1c3b24d-14e9-4083-85a1-62cc5203bb10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8c8a866d-358e-41c2-ac36-17fd520113ee,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0aa22c70-862e-4902-b2d7-7a9573301fe6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6f920814-ca6b-44bd-8b8d-a8ac0a518322,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
86988f06-f26d-4497-849e-c97f6a6208df,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
ec3c1417-fddb-479c-a278-6f59e50880c0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
aede457d-92c4-42ce-afab-2427a8762403,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
49880a13-62a9-4983-8ca6-e1134c5dd092,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
47d6e114-cef2-4e0e-9604-2acc3675b2c7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
e31c76cc-ee5b-4241-ad7c-565a43c84e6f,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5ff97358-7ed9-49b6-a344-7854f81d940e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
d9aa2c45-93e1-4288-a678-ae406c6aac75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ae76a27b-9689-4119-9822-7cd0837e6c03,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
af8a658a-3dc8-480b-857c-910c479224f7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
180e7fe0-e0a6-45fd-9e22-13f166086761,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
5a059730-d233-4050-a52f-f7b6b93f6a2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
84636ceb-f8bc-475b-ace1-18f729ebdf9a,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8be05f4b-8295-4cfb-9a11-05ce114b92e5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
d2e9ad52-9df0-4233-898a-b3d9a0f12d04,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
56a505bc-609e-4987-a962-1ea259ea19c3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d847b5c9-7e9b-40c8-9399-d6f08dd341cd,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0
9eeac218-64cb-4707-bac9-e677712f41b4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c778efe-f85f-4a30-a304-420709d53115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
74ad1482-a97e-404b-ae9d-97968f9a2e75,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43555f56-8a56-4ffd-8e5a-387fedb42c6e,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0
42b64a4f-80b5-484e-a5e3-60984674bac7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ca609635-5283-4c0a-9f97-8f78e38bea1a,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0f65fee0-dbcd-400d-88bd-70a102b904f5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
227db70d-b5b9-47fe-a0e0-10c84666c276,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
b328afbd-3b99-4fb1-8f2a-2e4d8aa5e3a4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
b1b0249c-a255-4689-940e-5bf32235372d,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1533d808-12fa-46da-936b-14b8ba315123,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604f6d11-8844-432e-be7d-ccfdec082911,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b3196f58-c34c-47d2-90df-2c26364e6fee,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2d94f7a5-701f-48d5-9e6f-0c0f55f1743d,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
d65c0637-43d8-472c-a03b-7f979230e0cb,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3b6b61db-9a29-45ae-b33f-c63cbd994736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3aa52a81-5726-485c-897a-1fd7415623c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6d7fe4e3-d0e1-44c2-9eb3-67e5142f4675,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9a954bdd-95dc-483a-b2ba-2dc024f063ca,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
e0798a2e-d5cf-416c-94a3-9b01da6ee090,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
57714bc3-b3c8-4204-8b6a-a94665e75da5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40a92f60-8c8d-406f-9622-94d36e7db2c5,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
8c807073-7eb8-4082-9fc4-c57a4c2b3dda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
c6ce8fd2-dbdf-4ee8-80b2-2b5bcb7e980e,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baa2c37f-2fcb-43c8-bd6d-1a2f5e5c03a2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35e0d195-1d8c-4667-8fa3-10b2089078ff,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21101fda-2866-4f91-ad12-72d7188cc377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7dbaec78-ff34-45ee-90d2-7ec898669452,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
c925e8ef-8982-4ed7-a6b9-4b99116645c5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40327f97-b7ee-49e5-b583-6a8e26afcfc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d56d850e-fc37-4848-9e8a-b92a93620d51,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8383b23a-c06b-4161-b0e1-e23729f5588b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7a677d86-5556-4d27-ae26-8aeb3851cb7e,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
d92a9ca9-0daf-498e-a43e-ba288aea11bb,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bf8c7d85-a181-494e-9ca3-c4209cddfc69,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
e4282d4e-5a81-47b8-9e34-e6806e2d1f05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84050d75-95d5-4743-a2ba-c14cca39aaad,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad8cf804-98e3-4757-931c-97fdc04b0c15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ccb6a027-13f4-4959-aba1-8f10f1467339,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
d555ac77-4ea1-4dc6-aa86-a21ce27794a5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
293210ca-d93f-4f14-b482-ea0cd872ed3a,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0
b571db01-858e-46a3-83cb-2d63a4cf09ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1b162b2c-3f40-4908-8e21-055d14997419,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
f0f2a749-6652-45c7-8d87-2c37a7bb310b,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bdb7e371-5a64-4969-af41-882f56f46148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949dbc69-d1f2-4047-a86b-130e19984fd3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5a7bcb3f-38f5-40aa-a73d-42cbac7a877b,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
89d05e87-141c-48e4-93be-830b98f59fc2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
